date,bases,open_access_bases,bytes,open_access_bytes
"05/25/2016",5300443765642752,3231681800134269,3267172095344491,2099422014143445
"05/26/2016",5311265644470626,3240879390112847,3272640294752369,2104186277931366
"05/27/2016",5313124635526048,3242354728154062,3273812745708841,2105150707787129
"05/28/2016",5314474309862092,3243051470937511,3274661864515299,2105506277077062
"05/29/2016",5316190831364885,3244002404826884,3275857255155550,2106106370094575
"05/30/2016",5318167611644966,3245979185106965,3277109175527061,2107358290466086
"05/31/2016",5320413791527985,3248225364989984,3278519615533058,2108768730472083
"06/01/2016",5332236462280700,3260048035742699,3285227774234226,2115476889173251
"06/02/2016",5340484405220915,3268295978682914,3288580524591526,2118829639530551
"06/03/2016",5345792651137848,3273604224599847,3291590131703250,2121839246642275
"06/04/2016",5347472273732831,3275283847194830,3292653322877621,2122902437816646
"06/05/2016",5348511393626670,3276322967088669,3293659185344394,2123908300283419
"06/06/2016",5351248599309377,3278281486377658,3295206162205342,2125132757143257
"06/07/2016",5352952930210792,3279887008171879,3296178810250316,2126063970997272
"06/08/2016",5362084121950909,3283981341858062,3300701739892097,2128020453622793
"06/09/2016",5364542594462763,3286437898989796,3302064576643954,2129381966751880
"06/10/2016",5372988927178818,3288977172596743,3306488700562125,2131031748945950
"06/11/2016",5376339531497823,3292327776915748,3310159703195708,2134702751579533
"06/12/2016",5377455329550982,3293443574968907,3310712283493384,2135255331877209
"06/13/2016",5380185038434861,3296173283852786,3312593766251343,2137136814635168
"06/14/2016",5388115015647132,3297813616248141,3316333743913055,2138188526015416
"06/15/2016",5403142387613645,3310452785739454,3322223925264630,2142518140394336
"06/16/2016",5405763970206175,3313074368331984,3324127960658281,2144422175787987
"06/17/2016",5407836870586549,3315147268712358,3325472090402147,2145766305531853
"06/18/2016",5413168244171825,3320478642297634,3328791338341611,2149085553471317
"06/19/2016",5413743647252339,3321054045378148,3329053838084404,2149348053214110
"06/20/2016",5415123871433471,3322434269559280,3329807902888588,2150102118018294
"06/21/2016",5419653209119871,3323870819899070,3332186179277198,2150913341207374
"06/22/2016",5422106970709182,3326324581488381,3333551137492998,2152278299423174
"06/23/2016",5458503263617652,3362720874396851,3352676584381210,2171403746311386
"06/24/2016",5459924475863184,3364142086642383,3353627329478938,2172354491409114
"06/25/2016",5461405232939687,3365622843718886,3354594503750306,2173321665680482
"06/26/2016",5466270684407299,3370488295186498,3357642384671556,2176369546601732
"06/27/2016",5470925037614371,3375119706132470,3360702351431863,2179419150932248
"06/28/2016",5478490593571415,3382685262089514,3365673201913976,2184390001414361
"06/29/2016",5481628500294856,3385823168812955,3367661322281753,2186378121782138
"06/30/2016",5489568529601393,3393763198119492,3371508277366528,2190225076866913
"07/01/2016",5500255708295892,3404450376813991,3378495048331413,2197211847831798
"07/02/2016",5502967481490377,3407162150008476,3380339587263299,2199056386763684
"07/03/2016",5504712265588144,3408906934106243,3381579997882269,2200296797382654
"07/04/2016",5505954547583451,3410149216101550,3382372650424354,2201089449924739
"07/05/2016",5510792367063344,3414987035581443,3385247265847878,2203964065348263
"07/06/2016",5514528086553465,3418722755071564,3387740661076878,2206457460577263
"07/07/2016",5517381786330369,3421576454848468,3389258604542378,2207975404042763
"07/08/2016",5529023032569935,3424496545311092,3395904940849257,2209838734453584
"07/09/2016",5532135077466647,3425559189863174,3397576762824570,2210376324103265
"07/10/2016",5534976779304403,3428400891700930,3399764851238257,2212564412516952
"07/11/2016",5542856944107315,3430747980330754,3403665958891905,2213584904882334
"07/12/2016",5558049834205393,3435913480340608,3411730492393478,2216399524117082
"07/13/2016",5573003627730233,3442309549733164,3420097184211154,2220516064492487
"07/14/2016",5581893060833488,3448190659576835,3425586051083154,2224505998739111
"07/15/2016",5588265503121748,3454530942889403,3429643365374005,2228545672170568
"07/16/2016",5594206766658465,3460472206426120,3434573513612677,2233475820409240
"07/17/2016",5597420037814736,3462931507776291,3437176457501563,2235470442961100
"07/18/2016",5606531776789123,3469422185274358,3442205374374709,2239283639302181
"07/19/2016",5608006208884902,3470896617370137,3443148000399964,2240226265327436
"07/20/2016",5616381723841564,3478857102229569,3447964437438966,2244700992758669
"07/21/2016",5618971900722112,3481447279110117,3449554855877026,2246291411196729
"07/22/2016",5622180590228780,3484655968616785,3451529653945600,2248266209265303
"07/23/2016",5625250028340355,3487434743031408,3453268531422342,2249861197980448
"07/24/2016",5628265589349593,3490450304040646,3454864611160070,2251457277718176
"07/25/2016",5631405905817952,3493590620509005,3457708909580331,2254301576138437
"07/26/2016",5634905697154491,3497073047505352,3460121342061644,2256704917416999
"07/27/2016",5638899968798034,3500761283730901,3465184175079162,2261607064355931
"07/28/2016",5665811536112743,3507936159902450,3477110738810812,2265993327978071
"07/29/2016",5675225393513016,3510854415119023,3480950503073276,2267708501355482
"07/30/2016",5679167889165747,3514796910771754,3483358612082493,2270116610364699
"07/31/2016",5680892475434331,3516521497040338,3484418128280525,2271176126562731
"08/01/2016",5691098857929384,3522479295026262,3490046186393063,2274703223625703
"08/02/2016",5694145407470544,3525524874264222,3492002865497630,2276659430425174
"08/03/2016",5697307162605285,3528686629398963,3493902440395956,2278559005323500
"08/04/2016",5699111311564681,3530440082480383,3494850740167982,2279479618399944
"08/05/2016",5703629425364690,3533955046966713,3497020135418581,2280937445452678
"08/06/2016",5706323373521467,3534866365129753,3498857879200929,2281448531013753
"08/07/2016",5709013390788811,3537556382397097,3500611253756380,2283201905569204
"08/08/2016",5710839351616172,3539382343224458,3501633198181881,2284223849994705
"08/09/2016",5730055707366102,3543971386529444,3512673604999801,2287470607500665
"08/10/2016",5807588460251199,3560465632763664,3551008880311503,2296709707957133
"08/11/2016",5810394256369685,3563271428882150,3552294962383462,2297995790029092
"08/12/2016",5820495781076966,3573372953589431,3558739636204327,2304440463849957
"08/13/2016",5826276206687411,3579153379199876,3562470679665349,2308171507310979
"08/14/2016",5828700719819953,3581577892332418,3564194666151419,2309895493797049
"08/15/2016",5831525457605098,3584090878296833,3565777566573816,2311292540437936
"08/16/2016",5837726685011385,3590286330832786,3568765173149439,2314277632471880
"08/17/2016",5842099248297684,3594658894119085,3570831872648340,2316344331970781
"08/18/2016",5843316364791154,3595876010612555,3571563105921523,2317075565243964
"08/19/2016",5846433082093338,3598992727914739,3573277631513571,2318790090836012
"08/20/2016",5849292806732468,3601852452553869,3574880852786756,2320393312109197
"08/21/2016",5849875276174817,3602434921996218,3575200974053796,2320713433376237
"08/22/2016",5851265205324262,3603824851145663,3575910636324589,2321423095647030
"08/23/2016",5859105509873457,3606685828442976,3581008366404418,2323224308798650
"08/24/2016",5865255396119442,3612835714688961,3584894756693487,2327110699087719
"08/25/2016",5869680392798246,3617260711367765,3587829057383660,2330044999777892
"08/26/2016",5875154027451869,3622734346021388,3591245752427857,2333461694822089
"08/27/2016",5876203113081647,3623783431651166,3591935259104015,2334151201498247
"08/28/2016",5877799073942366,3625379392511885,3592845280657733,2335061223051965
"08/29/2016",5884718817686405,3632299136255924,3596731896502964,2338947838897196
"08/30/2016",5891408238575443,3638988557144962,3600707681143310,2342923623537542
"08/31/2016",5906489741486660,3644524190184663,3607866782627774,2345849499081695
"09/01/2016",5918110616547959,3652924602234055,3614496518533077,2350876091550063
"09/02/2016",5928216904305675,3662045193941941,3620808126518862,2356694406561119
"09/03/2016",5936510273564998,3670338563201264,3625235537866560,2361121817908817
"09/04/2016",5942175975838423,3676004265474689,3628094943525300,2363981223567557
"09/05/2016",5948640304848141,3682454454897663,3631376161088955,2367254985869830
"09/06/2016",5959192497538804,3693006647588326,3636841298700302,2372720123481177
"09/07/2016",5968110039192151,3701924189241673,3641669195641083,2377548020421958
"09/08/2016",5973084797717512,3703973545925162,3644328253151507,2378744412647196
"09/09/2016",5978199576762629,3708845219270373,3647150202491082,2381443413985451
"09/10/2016",5982093433216029,3712739075723773,3649123105134723,2383416316629092
"09/11/2016",5987635083808660,3718280726316404,3651820484633693,2386113696128062
"09/12/2016",5995352582825920,3720770804752850,3655677514807488,2387322113951939
"09/13/2016",5997348303769390,3722530127687172,3656797726728378,2388323471904601
"09/14/2016",6001043360327682,3726186267719728,3658836836652976,2390342624990449
"09/15/2016",6006183696445077,3730308537889347,3661580092886004,2392640297011282
"09/16/2016",6007320370632397,3731445212076667,3662195840036939,2393256044162217
"09/17/2016",6008054245585684,3732179087029954,3662645110193801,2393705314319079
"09/18/2016",6009036457827740,3733161299272010,3663241612490783,2394301816616061
"09/19/2016",6013485276085580,3736770828479420,3665887941525076,2396472911558443
"09/20/2016",6021064683598207,3738886866361439,3670273321673866,2397949008263026
"09/21/2016",6027359459812071,3742846583043783,3673092361379767,2399525779245087
"09/22/2016",6034724775483446,3750098783226459,3676039403323305,2402414401865691
"09/23/2016",6038906674262094,3752258455367949,3678055960228031,2403426274548511
"09/24/2016",6039296726946273,3752648508052128,3678250494826838,2403620809147318
"09/25/2016",6039787580488698,3753139361594553,3678506569952751,2403876884273231
"09/26/2016",6044798589109262,3758150370215117,3681424602457405,2406794916777885
"09/27/2016",6056686730389274,3767983701507309,3687147321390097,2411869543043056
"09/28/2016",6088051508440427,3783764882008210,3702483395958982,2420115275073700
"09/29/2016",6091580229836310,3787293603404093,3704273680374563,2421905559489281
"09/30/2016",6117164774205480,3812878147773263,3713930940012107,2431562819126825
"10/01/2016",6133294874720910,3821804660047935,3721556760786761,2435499338877355
"10/02/2016",6138001232956697,3822107351199598,3723980859821119,2435693165474290
"10/03/2016",6147459828861953,3826108899714000,3729098560334785,2438050997192703
"10/04/2016",6153476056500649,3830709959879316,3732534814452786,2440814055170940
"10/05/2016",6165032505014538,3836650098549980,3738808884315089,2444484309570860
"10/06/2016",6191844433989463,3849912434975090,3753809281702062,2452669608693637
"10/07/2016",6196443584501535,3853197992431562,3756418901763408,2454690192102859
"10/08/2016",6202583369027282,3858974311593640,3759570913516250,2457642067098484
"10/09/2016",6212327136883565,3861337519079632,3764595348356914,2458889946832283
"10/10/2016",6214657844862040,3863531833470189,3765659029095134,2459878803488119
"10/11/2016",6221491507664695,3868023380447046,3769361828609265,2462434020570983
"10/12/2016",6304375512125113,3872179377569141,3795606120919890,2464686986820548
"10/13/2016",6467756704560046,3889666455362313,3852926731894367,2476739135184612
"10/14/2016",6935204397761635,3890691365818178,3990426690426980,2477383916100544
"10/15/2016",6937678319703817,3892370946681260,3991859255291263,2478448138653868
"10/16/2016",6940218577225218,3893078514390702,3993121150110175,2478868335272632
"10/17/2016",7580533824832902,3894480152801861,4179181238519690,2479681233899946
"10/18/2016",8314773135671144,3898890330877731,4391784097799086,2482910437161187
"10/19/2016",8318599430596680,3902043714890873,4393840544839755,2484657945690670
"10/20/2016",8325623907877151,3904141309454843,4397177169174188,2485880761902699
"10/21/2016",8486132521229551,3908484642131799,4445794234941536,2488796634916028
"10/22/2016",8490598107033720,3912950227935968,4448638715432836,2491641115407328
"10/23/2016",8491280831911100,3913632952813348,4448966554810019,2491968954784511
"10/24/2016",8499837191437353,3916035744703563,4453301881822933,2493388951171062
"10/25/2016",8507407853002678,3923528703062006,4456336988681655,2496387455893543
"10/26/2016",8602907057081494,3925476117668095,4498710962073518,2497502154994631
"10/27/2016",8628868285927188,3932462932306913,4509365333821759,2501812213620164
"10/28/2016",8635634664183303,3936525929798596,4513397198027655,2504409370489072
"10/29/2016",8642299719332696,3943190984947989,4518003189681389,2509015362142806
"10/30/2016",8642914436154580,3943805701769873,4518365957043604,2509378129505021
"10/31/2016",8653490899968579,3949652146633395,4524311128120840,2512864926848938
"11/01/2016",8663816076388349,3954922273953847,4529605661448112,2515775195406980
"11/02/2016",8666838687761334,3956403208856432,4531179284314453,2516545693704175
"11/03/2016",8674347723180801,3963912244275899,4534000550509193,2519366959898915
"11/04/2016",8676213602056931,3965778123152029,4535029109052534,2520395518442256
"11/05/2016",8821231772845268,3966816610736797,4604256888636908,2522032939402783
"11/06/2016",8821835225653978,3967420063545507,4604632290251715,2522408341017590
"11/07/2016",8829724852999109,3971914857692758,4608547688013408,2524722278913399
"11/08/2016",8838984679316112,3981169379736745,4613134825465315,2529306852038363
